segment,instrument,year,month_label,month_date,calendar_quarter,financial_year,financial_quarter,monthly_turnover,monthly_volume,active_trading_days,turnover,volume,mom_turnover_change,mom_volume_change,source_logic
Currency Derivatives,Futures,2011,Jul-2011,2011-07-01,Q3-2011,FY 2011-12,Q2,389733.95,85383927.0,21.0,18558.759523809524,4065901.285714286,0.23764120448134607,0.24769203779319127,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2011,Aug-2011,2011-08-01,Q3-2011,FY 2011-12,Q2,406838.93,87940090.0,20.0,20341.9465,4397004.5,0.0960833063170401,0.08143414977856422,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2011,Sep-2011,2011-09-01,Q3-2011,FY 2011-12,Q2,288847.51,59402945.0,20.0,14442.3755,2970147.25,-0.2900199840757618,-0.32450666129634387,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2011,Oct-2011,2011-10-01,Q4-2011,FY 2011-12,Q3,201412.02,40286286.0,19.0,10600.632631578948,2120330.8421052634,-0.2660049150793131,-0.2861192851279466,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2011,Nov-2011,2011-11-01,Q4-2011,FY 2011-12,Q3,226398.11,43759113.0,20.0,11319.9055,2187955.65,0.06785188143190268,0.03189351706434285,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2011,Dec-2011,2011-12-01,Q4-2011,FY 2011-12,Q3,238669.22,44666235.0,21.0,11365.20095238095,2126963.571428572,0.004001398455221183,-0.027876286510390647,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Jan-2012,2012-01-01,Q1-2012,FY 2011-12,Q4,260950.53,50511361.0,21.0,12426.215714285714,2405302.904761905,0.09335644537657628,0.1308622945273985,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Feb-2012,2012-02-01,Q1-2012,FY 2011-12,Q4,221919.44000000003,44637071.0,19.0,11679.97052631579,2349319.5263157897,-0.06005409894116098,-0.023274980600273665,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Mar-2012,2012-03-01,Q1-2012,FY 2011-12,Q4,232871.9,45653787.0,20.0,11643.595,2282689.35,-0.0031143508653411756,-0.028361478959943454,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Apr-2012,2012-04-01,Q2-2012,FY 2012-13,Q1,195385.53,37256978.0,18.0,10854.751666666669,2069832.111111111,-0.06774912158429858,-0.09324844788402287,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,May-2012,2012-05-01,Q2-2012,FY 2012-13,Q1,337776.28,61319344.0,22.0,15353.467272727272,2787242.909090909,0.4144466630107708,0.34660337624904436,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Jun-2012,2012-06-01,Q2-2012,FY 2012-13,Q1,297769.0800000001,52671206.0,21.0,14179.480000000003,2508152.6666666665,-0.07646398379424368,-0.1001312951641058,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Jul-2012,2012-07-01,Q3-2012,FY 2012-13,Q2,335829.87,60118966.0,22.0,15264.994090909093,2732680.272727273,0.07655528206317075,0.08951911462351436,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Aug-2012,2012-08-01,Q3-2012,FY 2012-13,Q2,242266.86,43248100.0,21.0,11536.517142857145,2059433.3333333333,-0.24425014027829883,-0.24636871942652294,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Sep-2012,2012-09-01,Q3-2012,FY 2012-13,Q2,282508.24000000005,51589559.0,19.0,14868.854736842108,2715239.947368421,0.2888512670436403,0.3184403221121124,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Oct-2012,2012-10-01,Q4-2012,FY 2012-13,Q3,362500.52,67774606.0,20.0,18125.026,3388730.3,0.21899274159224524,0.24804082353175372,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Nov-2012,2012-11-01,Q4-2012,FY 2012-13,Q3,323517.62999999995,58350327.0,20.0,16175.881499999998,2917516.35,-0.10753885263392193,-0.13905324658028995,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2012,Dec-2012,2012-12-01,Q4-2012,FY 2012-13,Q3,321892.55000000005,58135350.0,20.0,16094.627500000002,2906767.5,-0.00502315747058335,-0.003684246705249805,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Jan-2013,2013-01-01,Q1-2013,FY 2012-13,Q4,401631.9499999999,73027819.0,22.0,18255.997727272723,3319446.3181818184,0.1342914104270334,0.14197173257985662,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Feb-2013,2013-02-01,Q1-2013,FY 2012-13,Q4,346859.1,63317459.0,19.0,18255.74210526316,3332497.8421052634,-1.4002083774333762e-05,0.003931837623629253,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Mar-2013,2013-03-01,Q1-2013,FY 2012-13,Q4,317167.77,57349549.0,19.0,16693.04052631579,3018397.3157894737,-0.08560055077119222,-0.09425378235724846,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Apr-2013,2013-04-01,Q2-2013,FY 2013-14,Q1,293509.08,53216306.0,18.0,16306.059999999998,2956461.4444444445,-0.023182147416807464,-0.020519456143509585,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,May-2013,2013-05-01,Q2-2013,FY 2013-14,Q1,383936.0900000001,68624957.0,22.0,17451.640454545457,3119316.227272727,0.07025489017858755,0.055084358747281126,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Jun-2013,2013-06-01,Q2-2013,FY 2013-14,Q1,492159.91,82868291.0,20.0,24607.9955,4143414.55,0.41006775632892434,0.32830859332997475,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Jul-2013,2013-07-01,Q3-2013,FY 2013-14,Q2,293175.9,47765700.0,23.0,12746.778260869569,2076769.565217392,-0.4820066404486474,-0.4987782322631965,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Aug-2013,2013-08-01,Q3-2013,FY 2013-14,Q2,284502.56,42873698.0,20.0,14225.128,2143684.9,0.11597830517447005,0.03222087606797297,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Sep-2013,2013-09-01,Q3-2013,FY 2013-14,Q2,257586.04000000004,38568769.0,20.0,12879.302,1928438.45,-0.09460906081126308,-0.10040955646046668,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Oct-2013,2013-10-01,Q4-2013,FY 2013-14,Q3,183084.31000000003,28668321.0,21.0,8718.300476190478,1365158.142857143,-0.32307663286484956,-0.2920914106140422,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Nov-2013,2013-11-01,Q4-2013,FY 2013-14,Q3,156867.24,24072611.0,20.0,7843.361999999999,1203630.55,-0.10035654065605104,-0.11832152465433887,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2013,Dec-2013,2013-12-01,Q4-2013,FY 2013-14,Q3,149638.96,23006032.0,21.0,7125.664761904762,1095525.3333333333,-0.09150377581644675,-0.08981594615280142,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Jan-2014,2014-01-01,Q1-2014,FY 2013-14,Q4,168442.02000000002,25727638.0,22.0,7656.455454545456,1169438.0909090908,0.0744899894082034,0.06746786708333308,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Feb-2014,2014-02-01,Q1-2014,FY 2013-14,Q4,132871.32,20283992.0,18.0,7381.740000000001,1126888.4444444445,-0.035880239384448176,-0.03638469346553386,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Mar-2014,2014-03-01,Q1-2014,FY 2013-14,Q4,145112.49,22625264.0,19.0,7637.49947368421,1190803.3684210526,0.03464758629865172,0.05671805784477457,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Apr-2014,2014-04-01,Q2-2014,FY 2014-15,Q1,125086.91,19809116.0,17.0,7358.053529411765,1165242.1176470588,-0.036588669529248996,-0.02146555128399308,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,May-2014,2014-05-01,Q2-2014,FY 2014-15,Q1,174332.43000000002,28154887.0,20.0,8716.621500000001,1407744.35,0.1846368696772509,0.20811317122884243,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Jun-2014,2014-06-01,Q2-2014,FY 2014-15,Q1,169712.7,27035383.0,21.0,8081.557142857144,1287399.1904761903,-0.07285670912094289,-0.08548793644514341,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Jul-2014,2014-07-01,Q3-2014,FY 2014-15,Q2,201643.56000000003,32315728.0,22.0,9165.616363636364,1468896.7272727273,0.13413989428229955,0.14097999916358783,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Aug-2014,2014-08-01,Q3-2014,FY 2014-15,Q2,196751.93,31372063.0,18.0,10930.662777777778,1742892.388888889,0.19257258258637733,0.18653160329717955,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Sep-2014,2014-09-01,Q3-2014,FY 2014-15,Q2,209370.38000000003,33302985.0,22.0,9516.835454545457,1513772.0454545454,-0.12934506827039394,-0.13145983360476432,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Oct-2014,2014-10-01,Q4-2014,FY 2014-15,Q3,167294.84000000003,26467584.0,18.0,9294.157777777778,1470421.3333333333,-0.02339829009666472,-0.028637543051070913,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Nov-2014,2014-11-01,Q4-2014,FY 2014-15,Q3,154131.38,24233234.0,18.0,8562.854444444445,1346290.7777777778,-0.07868419611746547,-0.08441835869870096,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2014,Dec-2014,2014-12-01,Q4-2014,FY 2014-15,Q3,205126.13,31735428.0,22.0,9323.915,1442519.4545454546,0.08887930543410438,0.07147688921000728,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Jan-2015,2015-01-01,Q1-2015,FY 2014-15,Q4,240518.15,37820180.0,21.0,11453.245238095236,1800960.9523809524,0.22837297831385595,0.24848295577992374,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Feb-2015,2015-02-01,Q1-2015,FY 2014-15,Q4,171034.3,26881038.0,18.0,9501.905555555555,1493391.0,-0.1703743910109624,-0.17078102219502922,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Mar-2015,2015-03-01,Q1-2015,FY 2014-15,Q4,232989.6300000001,36461337.0,21.0,11094.744285714289,1736254.142857143,0.16763361000020005,0.16262528892777772,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Apr-2015,2015-04-01,Q2-2015,FY 2015-16,Q1,200186.6,31055906.0,18.0,11121.477777777778,1725328.111111111,0.002409563607330023,-0.006292875839047585,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,May-2015,2015-05-01,Q2-2015,FY 2015-16,Q1,218201.07000000004,33332687.0,19.0,11484.266842105266,1754351.9473684211,0.032620580787598996,0.016822212581129703,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Jun-2015,2015-06-01,Q2-2015,FY 2015-16,Q1,212345.37,32424567.0,22.0,9652.062272727271,1473843.9545454546,-0.15954040380361967,-0.15989265622769522,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Jul-2015,2015-07-01,Q3-2015,FY 2015-16,Q2,189030.79000000004,28823508.0,23.0,8218.730000000001,1253196.0,-0.1485001062184682,-0.14970916959353697,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Aug-2015,2015-08-01,Q3-2015,FY 2015-16,Q2,285653.14,42815782.0,20.0,14282.656999999996,2140789.1,0.7378180083784227,0.7082635916488722,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Sep-2015,2015-09-01,Q3-2015,FY 2015-16,Q2,238260.12,35166561.0,20.0,11913.006,1758328.05,-0.1659110766295092,-0.17865424015845377,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Oct-2015,2015-10-01,Q4-2015,FY 2015-16,Q3,207048.98,31087546.0,20.0,10352.449,1554377.3,-0.13099607269567382,-0.11599129639090955,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Nov-2015,2015-11-01,Q4-2015,FY 2015-16,Q3,200809.78,29824019.0,19.0,10568.935789473684,1569685.2105263155,0.020911649936520726,0.009848259187981823,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2015,Dec-2015,2015-12-01,Q4-2015,FY 2015-16,Q3,202382.84000000003,29684458.0,21.0,9637.278095238098,1413545.619047619,-0.08815056811713118,-0.09947191349681062,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Jan-2016,2016-01-01,Q1-2016,FY 2015-16,Q4,268949.93000000005,39277620.0,20.0,13447.496500000005,1963881.0,0.3953625045483107,0.38932976306995415,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Feb-2016,2016-02-01,Q1-2016,FY 2015-16,Q4,267791.55000000005,38452656.0,20.0,13389.577500000005,1922632.8,-0.004307047040317147,-0.02100341110281123,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Mar-2016,2016-03-01,Q1-2016,FY 2015-16,Q4,258672.88,37814054.0,20.0,12933.643999999998,1890702.7,-0.0340513731669283,-0.016607487399570076,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Apr-2016,2016-04-01,Q2-2016,FY 2016-17,Q1,198407.94,29162057.0,16.0,12400.49625,1822628.5625,-0.04122177400274807,-0.036004675668998565,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,May-2016,2016-05-01,Q2-2016,FY 2016-17,Q1,230308.75,33368426.0,22.0,10468.579545454546,1516746.6363636365,-0.1557934993565644,-0.16782460915503372,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Jun-2016,2016-06-01,Q2-2016,FY 2016-17,Q1,320800.41,45774934.0,22.0,14581.836818181817,2080678.818181818,0.3929145549181261,0.3718038123823997,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Jul-2016,2016-07-01,Q3-2016,FY 2016-17,Q2,165256.02,23757025.0,20.0,8262.801,1187851.25,-0.43334978281355685,-0.42910398297898134,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Aug-2016,2016-08-01,Q3-2016,FY 2016-17,Q2,169809.14999999997,24649243.0,21.0,8086.149999999999,1173773.4761904762,-0.021379069881992896,-0.01185146188087427,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Sep-2016,2016-09-01,Q3-2016,FY 2016-17,Q2,203859.67,29838524.0,20.0,10192.9835,1491926.2,0.2605484068438011,0.2710512124043727,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Oct-2016,2016-10-01,Q4-2016,FY 2016-17,Q3,156253.25999999998,22860864.0,19.0,8223.855789473682,1203203.3684210526,-0.19318462651551604,-0.19352353459504057,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Nov-2016,2016-11-01,Q4-2016,FY 2016-17,Q3,297746.04000000004,43427973.0,21.0,14178.382857142858,2067998.7142857143,0.7240553847370248,0.7187441197073117,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2016,Dec-2016,2016-12-01,Q4-2016,FY 2016-17,Q3,192173.39,28047830.0,21.0,9151.113809523808,1335610.9523809524,-0.35457280976768,-0.3541529096925615,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Jan-2017,2017-01-01,Q1-2017,FY 2016-17,Q4,189460.61,27409931.0,21.0,9021.93380952381,1305234.8095238097,-0.014116314438746835,-0.022743256786710297,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Feb-2017,2017-02-01,Q1-2017,FY 2016-17,Q4,166263.68,24411679.0,18.0,9236.871111111112,1356204.388888889,0.02382386150521376,0.039050122624046946,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Mar-2017,2017-03-01,Q1-2017,FY 2016-17,Q4,199440.02,29907445.0,21.0,9497.14380952381,1424164.0476190476,0.0281775825690167,0.05011018935415512,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Apr-2017,2017-04-01,Q2-2017,FY 2017-18,Q1,181185.62,27621713.0,18.0,10065.86777777778,1534539.611111111,0.05988368499628782,0.07750200103463634,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,May-2017,2017-05-01,Q2-2017,FY 2017-18,Q1,182960.49,27752227.0,21.0,8712.404285714287,1321534.619047619,-0.13446068654423493,-0.13880709922454326,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Jun-2017,2017-06-01,Q2-2017,FY 2017-18,Q1,165606.94,24883610.0,21.0,7886.044761904762,1184933.8095238097,-0.09484862004906103,-0.10336529028823505,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Jul-2017,2017-07-01,Q3-2017,FY 2017-18,Q2,158914.60000000003,23904725.0,21.0,7567.361904761907,1138320.238095238,-0.04041098760716155,-0.039338544527904196,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Aug-2017,2017-08-01,Q3-2017,FY 2017-18,Q2,169544.9,25688528.0,20.0,8477.244999999999,1284426.4,0.12023781955842905,0.12835242405005687,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Sep-2017,2017-09-01,Q3-2017,FY 2017-18,Q2,277485.89,41799966.0,21.0,13213.61380952381,1990474.571428572,0.5587155744022747,0.5496992053640226,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Oct-2017,2017-10-01,Q4-2017,FY 2017-18,Q3,199645.6,29918578.0,20.0,9982.28,1495928.9,-0.24454580375239976,-0.24845616142367222,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Nov-2017,2017-11-01,Q4-2017,FY 2017-18,Q3,267316.22000000003,40166428.0,22.0,12150.737272727274,1825746.7272727275,0.21723066000225133,0.22047694063048562,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2017,Dec-2017,2017-12-01,Q4-2017,FY 2017-18,Q3,230216.36,34790130.0,19.0,12116.650526315789,1831059.4736842103,-0.002805323302314644,0.0029099032916897194,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Jan-2018,2018-01-01,Q1-2018,FY 2017-18,Q4,266266.44999999995,40258579.0,22.0,12103.020454545453,1829935.4090909087,-0.0011249042580483426,-0.0006138875385843789,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Feb-2018,2018-02-01,Q1-2018,FY 2017-18,Q4,283904.6,42579800.0,18.0,15772.477777777776,2365544.4444444445,0.3031852533847623,0.29269286374409265,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Mar-2018,2018-03-01,Q1-2018,FY 2017-18,Q4,212638.03000000003,31068853.0,19.0,11191.475263157896,1635202.7894736845,-0.2904427940341856,-0.30874146401518276,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Apr-2018,2018-04-01,Q2-2018,FY 2018-19,Q1,297368.37,43614222.0,19.0,15650.966842105265,2295485.3684210526,0.3984721829862701,0.4037924734459941,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,May-2018,2018-05-01,Q2-2018,FY 2018-19,Q1,403383.56,58034086.0,22.0,18335.616363636364,2637913.0,0.171532503302523,0.1491743908672727,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Jun-2018,2018-06-01,Q2-2018,FY 2018-19,Q1,360161.7099999999,51556491.0,21.0,17150.557619047613,2455071.0,-0.06463151939298795,-0.06931312746098905,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Jul-2018,2018-07-01,Q3-2018,FY 2018-19,Q2,319727.24,45194719.0,22.0,14533.056363636364,2054305.4090909087,-0.15261901761749253,-0.16323991888995926,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Aug-2018,2018-08-01,Q3-2018,FY 2018-19,Q2,403910.92,56747406.0,20.0,20195.546,2837370.3,0.3896282718982591,0.3811823146859261,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Sep-2018,2018-09-01,Q3-2018,FY 2018-19,Q2,517416.66,70515824.0,18.0,28745.370000000003,3917545.777777778,0.423351960872957,0.380695983805067,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Oct-2018,2018-10-01,Q4-2018,FY 2018-19,Q3,481103.66,64356584.0,21.0,22909.69809523809,3064599.238095238,-0.2030125861925559,-0.21772471543813654,daily_table_sum_divide_by_active_days
Currency Derivatives,Futures,2018,Nov-2018,2018-11-01,Q4-2018,FY 2018-19,Q3,345891.95,47368479.0,19.0,18204.839473684213,2493077.8421052634,-0.20536536980955722,-0.18649139792425073,daily_table_sum_divide_by_active_days
